218	5058
218	5860
218	5951
218	6899
218	7241
218	8343
218	9506
218	9526
218	10749
221	610
221	3386
221	4933
221	6538
221	6611
221	6699
221	8664
221	9070
221	9668
226	4
226	85
226	2254
226	2587
226	3055
226	3794
226	9180
226	9631
226	10259
226	10386
228	4093
229	5892
230	5825
232	1417
232	2956
232	3522
232	4065
232	5272
232	5303
232	7005
232	7343
232	9236
232	10154
234	3151
234	3438
234	4203
234	6897
234	7395
234	7413
234	10360
234	10498
234	10709
235	608
235	1961
235	2209
235	4384
235	4485
235	7229
235	7869
235	8085
235	8361
235	8750
239	310
239	333
239	2931
239	5411
239	5617
239	7455
239	8421
239	8749
239	9960
243	1879
243	2881
243	3086
243	4645
243	5306
243	5517
243	6596
243	7459
243	8097
243	10006
245	930
245	988
245	1076
245	6346
245	6590
245	7820
245	8195
245	8947
245	9361
245	10357
246	67
246	1948
246	2671
246	4022
246	5829
246	5851
246	6044
246	8334
246	10082
246	10575
249	221
249	2979
249	3958
249	4047
249	4190
249	4657
249	6428
249	7057
249	10067
249	10666
250	148
250	1050
250	1310
250	3490
250	4053
250	4216
250	4982
250	5963
250	6554
250	6569
251	82
251	297
251	3404
251	3479
251	4494
251	4969
251	6610
251	8068
251	9632
251	10311
256	9201
258	2364
259	57
259	251
259	2142
259	2355
259	3615
259	4639
259	5618
259	7168
259	9281
262	818
262	1828
262	7124
262	8404
262	8671
262	10047
262	10336
262	10552
263	728
263	1317
263	3097
263	5374
263	6169
263	6313
263	8643
263	9022
263	9409
263	9848
265	723
265	1126
265	1288
265	2099
265	3151
265	5237
265	5485
265	5963
265	7119
265	10621
266	1377
266	3305
266	3845
266	7651
266	7950
266	8093
266	8378
266	9426
267	3112
267	5689
268	129
268	356
268	1537
268	2223
268	4466
268	4474
268	5535
268	5775
268	8495
279	9819
280	2375
280	4915
280	5757
280	6076
280	7252
280	7988
280	8159
280	8173
280	9048
280	9197
281	3046
281	3895
281	5429
281	7621
281	7646
282	646
282	2684
282	2796
282	3074
282	3319
282	3532
282	4666
282	5515
282	8555
282	9293
284	133
284	1014
284	3681
284	3826
284	5301
284	5512
284	5603
284	6751
284	7290
284	8026
287	437
287	442
287	848
287	1948
287	2202
287	4248
287	4713
287	5938
287	8977
287	10394
293	138
293	546
293	2139
293	4549
293	5857
293	7184
293	7825
293	7887
293	8560
293	8639
294	1621
294	1818
294	2877
294	5509
294	5782
294	6340
294	6458
294	8164
294	8204
294	9264
298	31
298	41
298	546
298	2453
298	3917
298	5281
298	7710
298	8059
298	8610
298	9187
299	1245
299	3960
299	6197
299	6837
299	7075
299	7223
299	8372
299	10229
299	10284
299	10776
300	7917
301	1169
301	2998
301	3010
301	3635
301	3697
301	4600
301	6086
301	7558
301	7641
301	10261
303	1135
303	3615
303	3743
303	3974
303	4240
303	4366
303	6523
303	8067
303	10844
304	787
304	855
304	1029
304	3450
304	3505
304	3818
304	5280
304	9388
304	9987
304	10270
305	8803
305	10037
306	49
306	1483
306	2124
306	2245
306	5916
306	6246
306	7546
306	8247
306	10606
306	10830
307	775
307	1010
307	1523
307	1606
307	2733
307	3733
307	4026
307	4097
307	7257
307	8185
309	8365
309	9805
309	10609
310	433
310	1443
310	3510
310	10447
311	6737
318	182
318	1856
318	2486
318	2943
318	6259
318	7370
318	8448
318	9562
318	9580
318	10500
319	602
319	1702
319	1879
319	4556
319	5565
319	5803
319	5917
319	7000
319	10377
325	827
325	2476
325	2682
325	4451
325	6111
325	6232
325	8953
325	9454
325	9471
325	10649
327	588
327	2781
327	2857
327	4612
327	5967
327	6544
327	9071
327	9631
327	10222
331	1281
331	1893
331	2874
331	2905
331	4156
331	5527
331	5746
331	7085
331	7243
331	7757
332	91
332	191
332	361
332	1909
332	2948
332	4199
332	5920
332	7281
332	8745
332	10500
334	444
334	985
334	1196
334	1785
334	2379
334	4802
334	6983
334	7583
334	7825
334	8472
336	335
336	2680
336	2966
336	3495
336	4089
336	5195
336	5435
336	6118
336	6597
336	10216
337	5352
339	1076
339	1094
339	1126
339	4489
339	5444
339	5564
339	6514
339	6539
339	8678
339	9146
340	25
340	1884
340	2591
340	4276
340	4810
340	5919
340	6978
341	1990
341	2474
341	2740
341	3112
341	3632
341	4379
341	6143
341	7775
341	10248
341	10644
343	34
343	2746
343	2796
343	3514
343	5033
343	7034
343	7619
343	8170
343	10456
343	10663
344	4417
346	418
346	3238
346	3414
346	3939
346	4543
346	4768
346	5517
346	7103
346	7319
346	9426
347	5480
348	1010
348	1311
348	1437
348	2462
348	4044
348	4638
348	4891
348	6720
348	8675
348	10623
351	2176
351	2238
351	2380
351	2956
351	4033
351	4143
351	4989
351	5102
351	5419
351	9552
352	378
352	2590
352	3033
352	3103
352	3151
352	4610
352	4618
352	5854
352	5968
352	7346
352	7754
353	259
353	1106
353	1268
353	2126
353	2295
353	4129
353	6757
353	6993
353	7716
353	9669
354	102
354	1354
354	4482
354	4625
354	5161
354	6104
354	6277
354	8582
354	8823
355	2417
355	3046
355	3677
355	4490
355	6100
355	6173
355	7529
355	7671
355	7709
355	8880
357	1693
357	2081
357	2470
357	2763
357	3389
357	4878
357	7323
357	8943
357	9344
357	9414
360	464
360	3418
360	4117
360	4126
360	6827
360	7178
360	8030
360	9302
360	9709
360	10333
361	4209
361	7281
361	7346
362	665
362	1826
362	2130
362	4899
362	5813
362	7109
362	7460
362	9227
362	10072
362	10623
364	1653
364	2355
364	2571
364	2927
364	3301
364	3608
364	7128
364	8123
364	9387
364	10405
365	1653
365	3162
365	3292
365	4313
365	6922
365	8030
365	8650
365	8826
365	9738
365	10021
366	5570
367	2534
367	2727
367	3489
367	4505
367	4513
367	7716
367	8158
367	9494
367	10146
367	10547
368	1808
368	2136
368	5452
368	5645
371	695
371	1558
371	1662
371	2467
371	5007
371	5705
371	6107
371	7406
371	9285
371	10498
372	6899
374	9991
375	2759
375	3234
375	3946
375	8450
375	9493
378	88
378	2637
378	4004
378	4628
378	4695
378	5196
378	5963
378	7794
378	9481
383	1126
383	2051
383	4755
383	5130
383	5404
383	5777
383	6852
383	6964
383	9303
383	9670
384	85
384	1682
384	2856
384	2980
384	5063
384	7212
384	7445
384	7449
384	9496
384	10428
386	1152
386	2080
386	2838
386	6393
386	6433
386	7445
386	7699
386	7710
386	8683
386	9988
387	666
387	2746
387	5366
387	7395
387	8344
387	9596
387	10102
387	10588
387	10621
387	10710
393	1660
393	3306
393	3968
393	4004
393	7512
393	8303
393	9421
393	9423
393	9458
393	10255
395	410
395	520
395	1679
395	6012
395	7384
395	7850
395	8745
395	9783
395	9840
395	10062
396	1966
396	3902
396	4446
396	4531
396	4635
396	4977
396	5052
396	6042
396	6612
396	10274
399	1457
399	2497
399	2944
399	3229
399	3400
399	4275
399	5896
399	6008
399	6372
399	6409
403	10160
405	1310
405	2034
405	5344
405	5907
405	8046
405	8054
405	8426
405	8750
405	9801
405	10047
407	5690
408	516
408	1808
408	2015
408	2561
408	3079
408	5049
408	7350
408	8469
408	8688
408	8963
409	2262
410	462
410	510
410	1562
410	1718
410	1758
410	2144
410	5816
410	7989
410	8845
410	9500
411	1317
411	2747
411	3304
411	4121
411	4226
411	4240
411	5145
411	5825
411	6154
411	6897
413	1328
413	3299
413	3458
413	4112
413	4207
413	4452
413	5768
413	5774
413	6356
413	6416
416	469
416	546
416	1341
416	2375
416	5582
416	7178
416	7840
416	8685
416	9950
419	546
419	3621
419	4315
419	4969
419	5663
419	7333
419	7479
419	9963
419	10154
419	10621
420	3954
420	3978
420	6593
420	6613
420	9317
420	10632
421	7822
422	191
422	810
422	1294
422	3693
422	5020
422	5936
422	6386
422	7279
422	8148
422	9751
423	273
423	949
423	1193
423	4159
423	5041
423	6799
423	7334
423	9917
423	10306
424	718
424	736
424	900
424	1048
424	5181
424	5646
424	6725
424	7669
424	7944
424	10654
426	1173
426	2250
426	4570
426	5729
426	6556
426	6705
426	6763
426	6799
426	8043
426	9846
427	367
427	1466
427	1770
427	2529
427	2768
427	5056
427	5553
427	6952
427	8123
427	10844
432	31
432	100
432	2455
432	3917
432	6385
432	6703
432	6821
432	7102
432	8561
432	8771
434	2463
434	3101
434	3881
434	4398
434	5946
434	6703
434	8260
434	8362
434	10007
437	226
437	2947
437	2994
437	6899
437	7063
437	7512
437	8292
437	8591
437	10344
437	10749
441	1343
441	3313
441	4322
441	4775
441	5185
441	5731
441	8028
441	10657
441	10669
441	10842
442	1253
444	593
444	1150
444	3143
444	3506
444	4041
444	4193
444	5526
444	6957
444	7886
444	10661
446	1989
446	3126
446	5910
446	7160
446	7446
446	7573
446	7988
446	8627
446	9487
446	10551
447	251
447	912
447	3194
447	4458
447	5538
447	5636
447	5734
447	6454
447	8793
447	10581
448	1984
448	4281
448	5827
448	7184
448	7431
448	7449
448	7573
448	9088
448	9708
448	10499
450	0
450	1246
450	1836
450	2385
450	2453
450	3304
450	5557
450	6433
450	6827
450	10196
451	2377
451	4131
451	5392
451	7045
451	9240
455	248
455	3295
455	3514
455	3989
455	4983
455	5070
455	5388
455	8797
455	9388
455	9834
456	367
456	2118
456	2355
456	2746
456	3419
456	3541
456	5985
456	6340
456	10861
457	5094
459	1311
459	4080
459	4366
459	4566
459	4640
459	5735
459	6189
459	6447
459	7195
459	8665
460	2391
460	3562
460	4281
460	5373
460	5998
460	7490
460	9248
460	9324
460	9649
460	10667
462	797
462	1026
462	1258
462	3319
462	3875
462	4060
462	5308
462	5407
462	6451
462	8372
465	2900
467	1388
467	1419
467	1726
467	2011
467	5478
467	5958
467	8480
467	9551
467	10634
467	10798
472	1330
472	2840
472	3518
472	7659
472	8771
476	1382
476	2489
476	2734
476	2774
476	4086
476	5349
476	5566
476	6263
476	7662
476	10861
478	174
478	3980
478	4410
478	5444
478	7416
478	8971
478	9033
478	9961
478	10449
480	5088
481	766
481	1543
481	1720
481	2988
481	5606
481	6011
481	9010
481	9330
481	10174
481	10703
483	858
483	1415
483	2099
483	2857
483	3469
483	3860
483	4812
483	8599
483	9943
483	10697
484	1445
484	3733
484	4710
484	7837
484	8668
484	9269
484	10050
484	10392
484	10550
484	10630
488	276
488	1573
488	2757
488	2886
488	3243
488	4144
488	5955
488	7031
488	8095
488	9693
489	572
489	1246
489	2955
489	3177
489	3271
489	3625
489	4086
489	5061
489	6308
489	6343
499	6967
500	2780
500	3153
500	4007
500	4608
500	5169
500	5761
500	6313
500	7270
500	9041
500	10231
502	9862
507	1155
507	1956
507	2869
507	3425
507	3621
507	3942
507	4410
507	5155
507	7123
508	3889
509	1417
509	1684
509	2584
509	3182
509	4427
509	4872
509	5898
509	6224
509	8103
509	10378
510	2944
510	3111
510	3229
510	3665
510	4299
510	5210
510	8093
510	8145
510	9133
510	9381
516	902
516	2708
516	2935
516	4374
516	4450
516	5782
516	6498
516	7619
516	10378
516	10610
519	710
519	1142
519	2237
519	5632
519	7192
519	7654
519	8216
519	9067
519	9209
519	9325
520	221
520	353
520	3419
520	4525
520	5018
520	5319
520	9943
523	250
523	846
523	1717
523	2821
523	3200
523	3376
523	6960
523	7635
523	10578
524	1848
524	3629
524	4733
524	4952
524	5214
524	5518
524	6280
524	6899
524	8245
524	10514
525	1079
525	1379
525	2684
525	4277
525	5375
525	6016
525	7471
525	7669
525	9131
525	10508
533	315
533	894
533	4426
533	4483
533	4782
533	7258
533	10183
533	10583
533	10799
533	10839
538	1297
538	2134
538	4880
538	6403
538	7142
538	7252
538	7535
538	8439
538	10686
539	2637
539	3155
539	4615
539	4719
539	5792
539	6025
539	7345
539	9843
539	10634
539	10766
540	2653
540	3185
540	3186
540	4240
540	4458
540	6549
540	9007
540	10423
540	10844
541	857
542	465
542	979
542	1433
542	2574
542	4045
542	4414
542	4427
542	4492
542	8154
542	8899
545	786
545	1743
545	3233
545	4133
545	6011
545	6212
545	6236
545	7834
545	9545
545	9776
549	2744
549	2812
549	4353
549	4566
549	4709
549	5817
549	6232
549	8092
549	8355
549	9398
551	444
551	3074
551	3484
551	3637
551	3790
551	4870
551	7190
551	9272
551	9606
551	9694
553	150
553	1494
553	2842
553	3312
553	4821
553	5673
553	6161
553	6601
553	7619
554	9089
555	336
555	1383
555	1425
555	1515
555	3390
555	3487
555	4665
555	6472
555	7788
555	9284
556	1940
556	2142
556	2355
556	3615
556	4639
556	7168
556	7256
556	7847
556	9281
557	1201
557	2708
557	4156
557	4517
557	5566
557	6238
557	7139
557	8849
557	9028
557	10140
560	3544
560	4903
560	5211
560	7444
560	7714
560	8363
560	9002
560	10636
560	10690
560	10845
561	1238
561	1716
561	4057
561	4670
561	5258
561	6424
561	7447
561	8989
561	9110
561	9648
564	1176
564	1991
564	3903
564	4233
564	6184
564	6817
564	7363
564	7792
564	8147
564	10669
566	1740
566	2813
566	3291
566	4585
566	5606
566	5692
566	5733
566	6362
566	8688
568	3447
575	500
575	1281
575	1645
575	2162
575	3596
575	4200
575	5755
575	6512
575	8763
575	10861
576	3275
576	3688
576	3731
576	3837
576	4213
576	4498
576	5185
576	6974
576	9055
576	10668
578	643
578	1916
578	3523
578	4192
578	6236
578	6819
578	8299
578	8336
578	9281
578	9705
580	5418
580	5926
580	6238
580	7399
580	7669
580	8033
580	8350
580	9286
580	10494
585	1323
585	1683
585	1988
585	2215
585	2481
585	6661
585	7130
585	8903
585	8954
585	10262
592	10386
595	549
595	1329
595	1684
595	5316
595	5454
595	6209
595	6703
595	6993
595	7060
595	10395
597	152
597	250
597	934
597	1219
597	2389
597	3804
597	6639
597	6958
597	9002
597	10143
599	150
599	3466
599	4230
599	4714
599	6209
599	6323
599	8474
599	8936
599	10073
599	10608
601	2253
601	3131
601	3438
601	4189
601	4352
601	6088
601	6346
601	8088
601	9544
601	10675
605	316
605	1082
605	1172
605	1445
605	1541
605	3286
605	3562
605	3931
605	4324
605	4408
605	4735
605	5093
605	5396
605	5759
605	5966
605	5986
605	6178
605	6787
605	7094
605	7284
605	7829
605	8030
605	9140
605	9352
605	9737
605	10237
605	10496
605	10709
610	1775
611	5449
611	6641
611	6644
611	9534
611	9550
611	9752
611	10130
611	10562
611	10740
614	7720
616	4
616	239
616	1635
616	1879
616	4709
616	4727
616	4999
616	5362
616	7162
616	7462
620	720
620	2425
620	2430
620	2433
620	2587
620	2637
620	5058
620	7517
620	9429
620	10731
622	732
622	2272
622	3339
622	3375
622	3391
622	6359
622	7767
622	8025
622	9191
622	10336
623	785
623	1769
623	1821
623	1837
623	2353
623	3073
623	8150
623	9203
623	9429
624	858
624	1321
624	1959
624	2043
624	2094
624	4063
624	8303
624	9405
624	9495
624	10189
625	991
625	3693
625	6894
625	7212
625	7632
625	7774
625	8202
625	8869
625	8896
625	9814
628	484
628	4491
628	4571
628	4784
628	6243
628	6251
628	6618
628	6965
628	7080
628	8106
629	1189
629	2918
629	4724
629	5989
629	6386
629	7587
629	7829
629	9058
629	10545
629	10635
632	1241
632	2994
632	4362
632	5009
632	6777
632	6966
632	7337
632	7839
632	9237
632	10118
634	3237
634	3306
634	6735
634	7972
634	7978
635	1469
635	5443
635	9526
635	10136
636	1093
636	2922
636	3994
636	4570
636	6080
636	7951
636	8711
636	8794
636	9438
636	9651
637	333
637	2029
637	2816
637	3903
637	5344
637	5368
637	5816
637	6236
637	6682
637	6772
638	880
638	1745
638	2948
638	5143
638	6454
638	7602
638	8353
638	9460
638	9925
638	10730
639	1387
639	3363
639	4675
639	5327
639	5672
639	6814
639	8708
639	9709
639	10216
639	10804
640	333
640	812
640	1088
640	4516
640	6850
640	7211
640	7424
640	7479
640	8683
640	8758
641	635
641	783
641	3923
641	4122
641	4974
641	6593
641	7707
641	8779
641	9013
641	9526
643	1391
643	2113
643	4548
643	5937
643	6514
643	7142
643	8758
643	8896
643	9575
643	9959
647	216
647	4178
647	4458
647	4650
647	5087
647	8159
647	8794
647	10023
647	10282
647	10652
648	2317
648	2530
648	3453
648	5315
648	5916
648	6539
648	6960
648	7736
648	9494
648	9661
649	602
649	2038
649	6100
649	7819
649	9266
651	1213
651	2389
651	5144
651	5218
651	5241
651	7347
651	9309
651	9696
651	9746
652	367
652	822
652	4278
652	4836
652	6611
652	6894
652	6951
652	7512
652	8591
652	10844
654	2037
654	2622
654	2747
654	3654
654	5512
654	6037
654	7340
654	9285
654	10043
654	10287
656	153
656	1704
656	2659
656	2736
656	3284
656	3737
656	4209
656	7915
656	9773
656	9950
657	37
657	1417
657	1596
657	4943
657	5258
657	6270
657	8470
657	9619
657	9804
657	10075
659	781
659	2498
659	2554
659	3070
659	6436
659	7299
659	7341
659	8687
659	8809
659	10843
662	10325
663	1110
663	1854
663	2809
663	4531
663	4593
663	5318
663	6038
663	6427
663	8408
663	8837
664	18
664	45
664	59
664	1800
665	2331
665	3910
665	5982
665	6169
665	6935
665	8054
665	9320
665	10058
665	10168
665	10870
669	468
669	515
669	1127
669	1828
669	1967
669	3458
669	3863
669	3963
669	4836
669	8668
672	2288
672	3071
672	4191
672	4225
672	4455
672	6034
672	6370
672	6390
672	6925
672	7804
673	1896
673	3181
673	3225
673	3478
673	3578
673	4131
673	5066
673	5540
673	6380
673	8201
675	434
675	1108
675	2816
675	3224
675	4045
675	5155
675	6915
675	7319
675	9675
675	10814
676	1157
676	1897
676	2640
676	3029
676	3383
676	4966
676	5276
676	7161
676	7460
676	8372
678	880
678	5763
678	6234
678	6772
678	8228
678	9250
678	10175
678	10385
678	10623
678	10665
680	1290
680	1648
680	2192
680	3484
680	5271
680	6612
680	7325
680	9056
680	9993
680	10447
682	965
682	2142
682	2340
682	2816
682	3855
682	5471
682	7546
682	9388
682	9825
682	10311
683	163
683	399
683	2842
683	4604
683	6240
683	6689
683	9563
683	9758
683	9912
683	10782
687	214
687	245
687	449
687	485
687	1699
687	2716
687	4872
687	6266
687	6590
687	6743
688	2661
688	3935
688	4129
688	5044
688	5720
688	6892
688	7916
688	8222
688	8554
689	1503
689	2141
689	2342
689	2800
689	3851
689	4560
689	5218
689	8449
689	8573
689	10047
690	616
690	2414
690	2479
690	2567
690	2735
690	3254
690	3928
690	4247
690	5064
690	10604
692	885
692	2265
692	3053
692	3130
692	3832
692	6332
692	7003
692	7586
692	9700
692	9783
693	1116
693	2740
693	3447
693	5452
693	6972
693	7180
693	8609
693	9742
693	10037
693	10641
694	224
694	1018
694	2574
694	4654
694	5653
694	6343
694	7783
694	9350
694	9426
694	10460
695	810
695	1012
695	2484
695	3806
695	4621
695	6599
695	7940
695	8607
695	10098
695	10231
698	4464
698	4548
698	4976
698	5498
698	5836
698	6251
698	7021
698	7279
698	9002
698	9710
701	196
701	1731
701	4251
701	4944
701	6159
701	6500
701	8141
701	8474
701	9602
701	9829
702	344
702	500
702	1157
702	6297
702	6626
702	6785
702	7443
702	9495
702	9738
702	10566
705	133
705	1807
705	3158
705	6242
705	6990
705	7934
705	8997
705	9779
705	9955
705	10137
708	2832
708	2833
708	3151
708	3964
708	6649
708	8063
708	8944
708	9002
708	10021
708	10679
710	431
710	1481
710	1804
710	5388
710	5719
710	6154
710	6771
710	7008
710	10633
710	10749
712	2417
712	6196
714	693
714	2653
714	3205
714	4097
714	5225
714	5667
714	7480
714	7660
714	9476
714	10262
715	17
715	882
715	2986
715	4361
715	6705
715	8299
715	10010
715	10162
715	10180
715	10667
716	172
716	1158
716	2046
716	2370
716	3713
716	4444
716	4701
716	6684
716	6958
716	8949
720	5241
723	7829
723	8549
723	10347
728	861
728	1688
728	3669
728	4064
728	4272
728	4777
728	6037
728	8169
728	9383
728	9923
729	852
729	2009
729	2875
729	2925
729	5638
729	6974
729	7328
729	9409
729	9535
729	10722
730	685
730	740
730	7709
731	695
731	940
731	2134
731	2142
731	3419
731	3743
731	4525
731	6899
731	6998
731	10503
732	3982
733	1543
733	1905
733	1956
733	2426
733	2445
733	2628
733	3688
733	4667
733	8279
733	8597
734	251
734	2142
